物件名,路線,最寄駅,距離,住所,築年数,賃料,部屋数,プラン,面積,管理費,敷金,礼金
ＪＲ山陰本線 二条駅 4階建 築25年,ＪＲ山陰本線,二条駅,5,京都府京都市中京区壬生神明町,25,5.5,2,K,24.85,3000,5,5
地下鉄烏丸線 烏丸御池駅 5階建 築9年,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区丸屋町,9,9.9,1,K,21.54,5050,,19.8
地下鉄烏丸線 烏丸御池駅 5階建 築9年,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区丸屋町,9,25,3,LDK,69.87,18190,,50
地下鉄烏丸線 烏丸御池駅 5階建 築9年,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区丸屋町,9,25,3,LDK,69.87,18190,,50
地下鉄烏丸線 烏丸御池駅 5階建 築9年,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区丸屋町,9,25,3,LDK,69.87,18190,,50
地下鉄烏丸線 烏丸御池駅 5階建 築9年,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区丸屋町,9,25,3,LDK,69.87,18760,,50
地下鉄烏丸線 烏丸御池駅 5階建 築9年,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区丸屋町,9,25,3,SDK,69.87,18760,,50
地下鉄烏丸線 烏丸御池駅 5階建 築9年,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区丸屋町,9,45,3,SLDK,100.01,26000,,90
地下鉄烏丸線 烏丸御池駅 5階建 築9年,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区丸屋町,9,45,3,LDK,100.01,26000,,90
地下鉄烏丸線 烏丸御池駅 5階建 築9年,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区丸屋町,9,45,3,SLDK,100.01,26000,,90
地下鉄烏丸線 烏丸御池駅 5階建 築9年,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区丸屋町,9,45,4,LDK,100.01,26000,,90
地下鉄烏丸線 烏丸御池駅 5階建 築9年,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区丸屋町,9,55,4,LDK,111.29,26000,,110
地下鉄烏丸線 烏丸御池駅 5階建 築9年,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区丸屋町,9,55,4,LDK,111.29,26000,,110
阪急京都線 京都河原町駅 地下1地上11階建 築9年,阪急京都線,京都河原町駅,4,京都府京都市中京区裏寺町,9,20,3,LDK,62.33,,10,20
阪急京都線 京都河原町駅 地下1地上11階建 築9年,阪急京都線,京都河原町駅,4,京都府京都市中京区裏寺町,9,25,3,LDK,70.34,20000,10,25
阪急京都線 京都河原町駅 地下1地上11階建 築9年,阪急京都線,京都河原町駅,4,京都府京都市中京区裏寺町,9,27,3,LDK,70.34,20000,27,27
ルポール麩屋町,地下鉄烏丸線,丸太町駅,6,京都府京都市中京区梅屋町,37,5.7,1,R,21.4,5000,,
ルポール麩屋町,地下鉄烏丸線,丸太町駅,6,京都府京都市中京区梅屋町,37,6.8,1,LDK,35,5000,10,10
クローナコート烏丸御池,地下鉄烏丸線,烏丸御池駅,6,京都府京都市中京区下松屋町,11,7.7,1,DK,27.72,7000,7.7,15.4
ルイシャトレ六角高倉,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区滕屋町,28,15,1,LDK,54.84,,15,30
ルイシャトレ六角高倉,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区滕屋町,28,15,3,LDK,68.58,28700,30,10
地下鉄烏丸線 烏丸御池駅 11階建 築28年,地下鉄烏丸線,烏丸御池駅,5,京都府京都市中京区滕屋町,28,15,3,LDK,68.58,28700,30,10
べラジオ京都壬生イーストゲート,阪急京都線,西院駅,9,京都府京都市中京区壬生檜町,8,6.8,1,K,26,7020,,7.5
べラジオ京都壬生イーストゲート,阪急京都線,西院駅,9,京都府京都市中京区壬生檜町,8,6.8,1,K,26.4,7130,,7.52
べラジオ京都壬生イーストゲート,阪急京都線,西院駅,9,京都府京都市中京区壬生檜町,8,7.6,1,DK,29.6,7990,,8.4
べラジオ京都壬生イーストゲート,阪急京都線,西院駅,9,京都府京都市中京区壬生檜町,8,7.8,1,DK,29.6,7990,,8.6
べラジオ京都壬生イーストゲート,阪急京都線,西院駅,9,京都府京都市中京区壬生檜町,8,8,1,DK,29.6,7990,,8.8
べラジオ京都壬生イーストゲート,阪急京都線,西院駅,9,京都府京都市中京区壬生檜町,8,8,1,DK,29.6,7990,,8.8
べラジオ京都壬生イーストゲート,阪急京都線,西院駅,9,京都府京都市中京区壬生檜町,8,10.8,1,LDK,40,10800,,11.88
ベラジオ京都壬生EASTGATE,京福電鉄嵐山本線,西院駅,7,京都府京都市中京区壬生檜町,8,6.6,1,K,26,7020,,7.3
ベラジオ京都壬生EASTGATE,京福電鉄嵐山本線,西院駅,7,京都府京都市中京区壬生檜町,8,6.79,1,K,26,7020,,7.5
ベラジオ京都壬生EASTGATE,京福電鉄嵐山本線,西院駅,7,京都府京都市中京区壬生檜町,8,6.8,1,K,26,7020,,7.5
ベラジオ京都壬生EASTGATE,京福電鉄嵐山本線,西院駅,7,京都府京都市中京区壬生檜町,8,6.8,1,K,26.4,7130,,7.51
ベラジオ京都壬生EASTGATE,京福電鉄嵐山本線,西院駅,7,京都府京都市中京区壬生檜町,8,7.6,1,DK,29.6,7990,,8.4
ベラジオ京都壬生EASTGATE,京福電鉄嵐山本線,西院駅,7,京都府京都市中京区壬生檜町,8,8,1,DK,29.6,7990,,8.8
ベラジオ京都壬生EASTGATE,京福電鉄嵐山本線,西院駅,7,京都府京都市中京区壬生檜町,8,10.8,1,LDK,40,10800,,11.88
地下鉄東西線 二条駅 4階建 築16年,地下鉄東西線,二条駅,5,京都府京都市中京区壬生朱雀町,16,6.3,1,K,26.84,8050,,8
地下鉄東西線 二条駅 4階建 築16年,地下鉄東西線,二条駅,5,京都府京都市中京区壬生朱雀町,16,10.3,1,LDK,46.26,10000,,20.6
京阪鴨東線 神宮丸太町駅 5階建 築12年,地下鉄東西線,京都市役所前駅,4,京都府京都市中京区鉾田町,12,10.3,1,LDK,35.82,7000,,10.3
京阪鴨東線 神宮丸太町駅 5階建 築12年,地下鉄東西線,京都市役所前駅,4,京都府京都市中京区鉾田町,12,10.5,1,DK,35.82,7000,,10.5
京阪鴨東線 神宮丸太町駅 5階建 築12年,地下鉄東西線,京都市役所前駅,4,京都府京都市中京区鉾田町,12,15,2,LDK,50.65,9000,,17
アクアプレイス京都三条朱雀２０２,京福電鉄嵐山本線,西大路三条駅,4,京都府京都市中京区壬生上大竹町,5,6.68,1,K,26.04,10000,,6.68
アクアプレイス京都三条朱雀２０２,京福電鉄嵐山本線,西大路三条駅,4,京都府京都市中京区壬生上大竹町,5,7.1,1,DK,26.04,7290,,14.2
アクアプレイス京都三条朱雀２０２,京福電鉄嵐山本線,西大路三条駅,4,京都府京都市中京区壬生上大竹町,5,7.3,1,DK,26.35,7380,,7.3
MNS千本,ＪＲ山陰本線,二条駅,4,京都府京都市中京区西ノ京南聖町,21,13.5,2,SLDK,61,8000,13.5,13.5
MNS千本,ＪＲ山陰本線,二条駅,4,京都府京都市中京区西ノ京南聖町,21,13.8,3,LDK,65.14,8000,13.8,13.8
MNS千本,ＪＲ山陰本線,二条駅,4,京都府京都市中京区西ノ京南聖町,21,14,3,LDK,65.14,8000,14,14
MNS千本,ＪＲ山陰本線,二条駅,4,京都府京都市中京区西ノ京南聖町,21,14.1,3,LDK,65.14,8000,14.1,14.1
MNS千本,ＪＲ山陰本線,二条駅,4,京都府京都市中京区西ノ京南聖町,21,14.1,3,LDK,65.14,8000,14.1,14.1
MNS千本,ＪＲ山陰本線,二条駅,4,京都府京都市中京区西ノ京南聖町,21,14.4,3,LDK,65.14,8000,14.4,14.4
ＪＲ山陰本線 二条駅 10階建 築21年,ＪＲ山陰本線,二条駅,3,京都府京都市中京区西ノ京南聖町,21,13.5,2,SLDK,61,8000,13.5,13.5
ＪＲ山陰本線 二条駅 10階建 築21年,ＪＲ山陰本線,二条駅,3,京都府京都市中京区西ノ京南聖町,21,13.8,3,LDK,65.14,8000,13.8,13.8
ＪＲ山陰本線 二条駅 10階建 築21年,ＪＲ山陰本線,二条駅,3,京都府京都市中京区西ノ京南聖町,21,14.1,3,LDK,65.14,8000,14.1,14.1
ＪＲ山陰本線 二条駅 10階建 築21年,ＪＲ山陰本線,二条駅,3,京都府京都市中京区西ノ京南聖町,21,14.1,3,LDK,65.14,8000,14.1,14.1
ＪＲ山陰本線 二条駅 10階建 築21年,ＪＲ山陰本線,二条駅,3,京都府京都市中京区西ノ京南聖町,21,14.4,3,LDK,65.14,8000,14.4,14.4
ＪＲ山陰本線 二条駅 11階建 築25年,ＪＲ山陰本線,二条駅,4,京都府京都市中京区壬生天池町,25,16,3,LDK,68.34,,16,32
京阪鴨東線 神宮丸太町駅 5階建 新築,京阪鴨東線,神宮丸太町駅,5,京都府京都市中京区末丸町,0,15,2,LDK,50.85,9000,,30
京阪鴨東線 神宮丸太町駅 5階建 新築,京阪鴨東線,神宮丸太町駅,5,京都府京都市中京区末丸町,0,15,2,LDK,50.85,9000,,30
地下鉄烏丸線 烏丸御池駅 5階建 築11年,地下鉄烏丸線,烏丸御池駅,7,京都府京都市中京区瓦町,11,12,1,LDK,59.21,12000,12,24
地下鉄烏丸線 烏丸御池駅 5階建 築11年,地下鉄烏丸線,烏丸御池駅,7,京都府京都市中京区瓦町,11,12,1,LDK,45.15,12000,12,24
地下鉄烏丸線 丸太町駅 4階建 築3年,地下鉄烏丸線,丸太町駅,6,京都府京都市中京区橘町,3,12.8,1,LDK,45.2,12000,12.8,25.6
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,10.8,1,LDK,33.87,10000,,21.6
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,10.8,1,LDK,33.87,10000,,21.6
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,11,1,LDK,33.87,10000,,22
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,11,1,LDK,33.87,10000,,22
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,11,1,LDK,33.87,10000,,22
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,11.4,1,LDK,35.43,10000,,22.8
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,11.4,1,LDK,35.43,10000,,22.8
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,11.6,1,LDK,35.43,10000,,23.2
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,11.6,1,LDK,35.43,10000,,23.2
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,11.6,1,LDK,35.43,10000,,23.2
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,11.6,1,LDK,35.43,10000,,23.2
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,11.7,1,LDK,35.43,10000,,23.4
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,11.7,1,LDK,35.43,10000,,23.4
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,12,1,LDK,36.77,10000,,24
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,12,1,LDK,36.77,10000,,24
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,12,1,LDK,36.77,10000,,24
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,12,1,LDK,36.77,10000,,24
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,12.1,1,LDK,36.77,10000,,24.2
Ｒ．北車屋町,京阪本線,三条駅,4,京都府京都市中京区北車屋町,0,12.1,1,LDK,36.77,10000,,24.2
レジデンス　オークラ,阪急京都線,西院駅,4,京都府京都市中京区壬生淵田町,37,5.2,1,K,19.39,6000,,5.2
レジデンス　オークラ,阪急京都線,西院駅,4,京都府京都市中京区壬生淵田町,37,5.2,1,K,19.39,6000,,5.2
レジデンス　オークラ,阪急京都線,西院駅,4,京都府京都市中京区壬生淵田町,37,5.4,1,K,19.39,6000,,
レジデンス　オークラ,阪急京都線,西院駅,4,京都府京都市中京区壬生淵田町,37,6,1,DK,30.42,6100,,6
レジデンス　オークラ,阪急京都線,西院駅,4,京都府京都市中京区壬生淵田町,37,7.9,2,DK,39.6,6100,,15.8
レジデンス　オークラ,阪急京都線,西院駅,4,京都府京都市中京区壬生淵田町,37,9.5,2,LDK,50.05,7200,,9.5
阪急京都線 西院駅 6階建 築35年,阪急京都線,西院駅,4,京都府京都市中京区壬生淵田町,35,5.2,1,K,19.39,6000,,5.2
阪急京都線 西院駅 6階建 築35年,阪急京都線,西院駅,4,京都府京都市中京区壬生淵田町,35,5.2,1,K,19.39,6000,,5.2
阪急京都線 西院駅 6階建 築35年,阪急京都線,西院駅,4,京都府京都市中京区壬生淵田町,35,5.4,1,K,19.39,6000,,
阪急京都線 西院駅 6階建 築35年,阪急京都線,西院駅,4,京都府京都市中京区壬生淵田町,35,6,1,DK,30.42,6100,,6
阪急京都線 西院駅 6階建 築35年,阪急京都線,西院駅,4,京都府京都市中京区壬生淵田町,35,7.9,2,DK,39.6,6100,,15.8
阪急京都線 西院駅 6階建 築35年,阪急京都線,西院駅,4,京都府京都市中京区壬生淵田町,35,9.5,2,LDK,50.05,7200,,9.5
阪急京都線 西院駅 3階建 新築,阪急京都線,西院駅,8,京都府京都市中京区壬生中川町,0,6.6,1,DK,23.58,5000,,
阪急京都線 西院駅 3階建 新築,阪急京都線,西院駅,8,京都府京都市中京区壬生中川町,0,10,1,LDK,57,5000,,
地下鉄烏丸線 丸太町駅 2階建 築5年,地下鉄烏丸線,丸太町駅,8,京都府京都市中京区東竹屋町,5,10.2,1,LDK,38.92,9500,5,10
地下鉄烏丸線 丸太町駅 2階建 築5年,地下鉄烏丸線,丸太町駅,8,京都府京都市中京区東竹屋町,5,11.5,1,LDK,52.38,9500,10,25
エステムプラザ京都四条烏丸II雅ｓｔｙｌｅ,地下鉄烏丸線,四条駅,2,京都府京都市中京区元竹田町,20,10.5,1,LDK,35.83,17620,,10.5
エステムプラザ京都四条烏丸II雅ｓｔｙｌｅ,地下鉄烏丸線,四条駅,2,京都府京都市中京区元竹田町,20,12,1,DK,35.83,17620,12,24
エステムプラザ京都四条烏丸II雅ｓｔｙｌｅ,地下鉄烏丸線,四条駅,2,京都府京都市中京区元竹田町,20,16.5,2,LDK,53.86,,,33
地下鉄東西線 京都市役所前駅 3階建 築11年,地下鉄東西線,京都市役所前駅,7,京都府京都市中京区達磨町,11,14.3,2,LDK,66.53,8000,6,25
阪急京都線 西院駅 3階建 築7年,阪急京都線,西院駅,7,京都府京都市中京区壬生東大竹町,7,6.98,1,DK,33.2,8800,,6.98
ロッカクベース,阪急京都線,西院駅,7,京都府京都市中京区壬生東大竹町,7,6.98,1,DK,33.2,8800,,6.98
地下鉄烏丸線 四条駅 5階建 築10年,地下鉄烏丸線,四条駅,6,京都府京都市中京区蟷螂山町,10,12.5,1,LDK,40.62,5000,,12.5
地下鉄烏丸線 烏丸御池駅 7階建 築18年,地下鉄烏丸線,烏丸御池駅,1,京都府京都市中京区突抜町,18,8.4,1,LDK,35.31,6000,10,23
プリモフィオーレ室町,地下鉄烏丸線,烏丸御池駅,4,京都府京都市中京区突抜町,18,8.4,1,LDK,35.31,6000,10,23
地下鉄東西線 二条城前駅 15階建 築17年,地下鉄東西線,二条城前駅,6,京都府京都市中京区橋浦町,17,23,3,LDK,80.57,25000,23,46
ＪＲ山陰本線 円町駅 5階建 築6年,ＪＲ山陰本線,円町駅,6,京都府京都市中京区西ノ京上平町,6,6.5,1,K,27.05,4250,,6.5
ベラジオ京都壬生WESTGATE,阪急京都線,西院駅,7,京都府京都市中京区壬生西檜町,8,6.59,1,K,26,7020,,7.3
ベラジオ京都壬生WESTGATE,阪急京都線,西院駅,7,京都府京都市中京区壬生西檜町,8,6.6,1,K,26,7020,,7.3
ベラジオ京都壬生WESTGATE,阪急京都線,西院駅,7,京都府京都市中京区壬生西檜町,8,7.6,1,DK,29.6,7990,,8.4
阪急京都線 西院駅 4階建 築14年,阪急京都線,西院駅,10,京都府京都市中京区壬生東大竹町,14,5.2,1,K,20.15,4500,,
阪急京都線 西院駅 4階建 築14年,阪急京都線,西院駅,10,京都府京都市中京区壬生東大竹町,14,5.2,1,K,20.15,4500,,
阪急京都線 西院駅 4階建 築14年,阪急京都線,西院駅,10,京都府京都市中京区壬生東大竹町,14,5.3,1,K,20.15,4000,,
阪急京都線 西院駅 4階建 築14年,阪急京都線,西院駅,10,京都府京都市中京区壬生東大竹町,14,5.3,1,K,20.15,4000,,
阪急京都線 西院駅 4階建 築14年,阪急京都線,西院駅,10,京都府京都市中京区壬生東大竹町,14,5.3,1,K,20.15,4500,,
ＪＲ山陰本線 二条駅 3階建 築5年,ＪＲ山陰本線,二条駅,8,京都府京都市中京区壬生天池町,5,13.8,2,LDK,63.81,8600,10,25
ＪＲ山陰本線 二条駅 6階建 築4年,ＪＲ山陰本線,二条駅,10,京都府京都市中京区西ノ京原町,4,6.5,1,R,25.35,9000,2,12
ＪＲ山陰本線 二条駅 6階建 築4年,ＪＲ山陰本線,二条駅,10,京都府京都市中京区西ノ京原町,4,9.9,1,LDK,35.85,9000,5,21
ＪＲ山陰本線 二条駅 6階建 築4年,ＪＲ山陰本線,二条駅,10,京都府京都市中京区西ノ京原町,4,10.3,1,LDK,35.85,9000,5,25
地下鉄烏丸線 丸太町駅 5階建 築20年,地下鉄烏丸線,丸太町駅,5,京都府京都市中京区橘町,20,13.9,2,LDK,55.89,10000,13.9,13.9
ルポール麩屋町,阪急京都線,京都河原町駅,5,京都府京都市中京区梅屋町,37,5.7,1,R,25,5000,,
ルポール麩屋町,阪急京都線,京都河原町駅,5,京都府京都市中京区梅屋町,37,6.8,1,LDK,38.7,5000,,
阪急京都線 京都河原町駅 5階建 築37年,阪急京都線,京都河原町駅,5,京都府京都市中京区梅屋町,37,5.7,1,R,25,5000,,
阪急京都線 京都河原町駅 5階建 築37年,阪急京都線,京都河原町駅,5,京都府京都市中京区梅屋町,37,6.8,1,LDK,38.7,5000,,
Ｂｌａｕ　Ｂｅｒｇ　西ノ京（ブラウベルグニシノキョウ）,ＪＲ山陰本線,円町駅,5,京都府京都市中京区西ノ京上合町,11,7.1,1,DK,31.47,7000,5,15
Ｂｌａｕ　Ｂｅｒｇ　西ノ京（ブラウベルグニシノキョウ）,ＪＲ山陰本線,円町駅,5,京都府京都市中京区西ノ京上合町,11,7.6,2,K,37.54,7000,5,20
地下鉄東西線 二条城前駅 2階建 築4年,地下鉄東西線,二条城前駅,7,京都府京都市中京区三条猪熊町,4,10.3,1,LDK,44.32,7000,5,25.75
地下鉄東西線 二条城前駅 2階建 築4年,地下鉄東西線,二条城前駅,7,京都府京都市中京区三条猪熊町,4,10.8,1,LDK,44.32,7000,5,20
地下鉄東西線 西大路御池駅 7階建 築30年,地下鉄東西線,西大路御池駅,3,京都府京都市中京区西ノ京下合町,30,10.1,2,LDK,52.95,6000,,10.1
地下鉄烏丸線 丸太町駅 5階建 新築,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区夷町,0,22.9,2,LDK,70.58,10000,,34.35
地下鉄烏丸線 丸太町駅 5階建 新築,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区夷町,0,22.9,1,SLDK,70.58,10000,,34.35
地下鉄烏丸線 丸太町駅 5階建 新築,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区夷町,0,24.5,2,LDK,75.97,10000,,36.75
地下鉄烏丸線 丸太町駅 5階建 新築,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区夷町,0,27.3,2,SLDK,84.64,10000,,40.95
地下鉄烏丸線 丸太町駅 5階建 新築,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区夷町,0,27.3,2,SLDK,84.64,10000,,40.95
地下鉄烏丸線 丸太町駅 5階建 新築,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区夷町,0,27.4,2,SLDK,84.64,10000,,41.1
地下鉄烏丸線 丸太町駅 5階建 新築,地下鉄烏丸線,丸太町駅,4,京都府京都市中京区夷町,0,27.5,2,SLDK,84.64,10000,,41.25
