物件名,路線,最寄駅,距離,住所,築年数,賃料,部屋数,プラン,面積,管理費,敷金,礼金
メゾンＮｏｗＮｏｗ,地下鉄烏丸線,今出川駅,2.0,京都府京都市上京区岡松町,38,4.3,1,K,18.85,4000,,4.3
メゾンＮｏｗＮｏｗ,地下鉄烏丸線,今出川駅,2.0,京都府京都市上京区岡松町,38,4.3,1,K,18.85,4000,,4.3
メゾンＮｏｗＮｏｗ,地下鉄烏丸線,今出川駅,2.0,京都府京都市上京区岡松町,38,4.4,1,K,18.9,4000,,4.4
地下鉄烏丸線 今出川駅 3階建 築38年,地下鉄烏丸線,今出川駅,2.0,京都府京都市上京区岡松町,38,4.3,1,K,18.9,4000,,4.3
地下鉄烏丸線 今出川駅 3階建 築38年,地下鉄烏丸線,今出川駅,2.0,京都府京都市上京区岡松町,38,4.3,1,K,18.9,4000,,4.3
地下鉄烏丸線 今出川駅 3階建 築38年,地下鉄烏丸線,今出川駅,2.0,京都府京都市上京区岡松町,38,4.4,1,K,18.9,4000,,4.4
京阪鴨東線 神宮丸太町駅 4階建 築45年,地下鉄烏丸線,神宮丸太町駅,10.0,京都府京都市上京区宮垣町,45,5.2,1,K,23.31,5000,5.2,10
ＤＥＴＯＭ－１西陣南,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区菊屋町,34,3.7,1,R,19.98,5000,2,3
ＤＥＴＯＭ－１西陣南,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区菊屋町,34,4.9,1,K,22.94,,,
ＤＥＴＯＭ－１西陣南,地下鉄東西線,今出川駅,17.0,京都府京都市上京区菊屋町,34,4,1,R,19.98,10000,,
ＤＥＴＯＭ－１西陣南,地下鉄東西線,今出川駅,17.0,京都府京都市上京区菊屋町,34,4.9,1,R,22.94,5000,,
ＤＥＴＯＭ－１西陣南,地下鉄東西線,今出川駅,17.0,京都府京都市上京区菊屋町,34,5.6,1,R,22.4,5000,3,5.6
地下鉄烏丸線 今出川駅 4階建 築34年,地下鉄東西線,今出川駅,17.0,京都府京都市上京区菊屋町,34,3.7,1,R,19.98,5000,2,3
地下鉄烏丸線 今出川駅 4階建 築34年,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区菊屋町,34,4.9,1,R,20.7,,,
地下鉄烏丸線 今出川駅 4階建 築34年,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区菊屋町,34,4,1,R,19.98,10000,,
地下鉄烏丸線 今出川駅 4階建 築34年,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区菊屋町,34,4.9,1,R,22.94,5000,,
地下鉄烏丸線 今出川駅 4階建 築34年,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区菊屋町,34,5.6,1,R,22.4,5000,3,5.6
ヴァン・イースト,地下鉄烏丸線,二条城前駅,17.0,京都府京都市上京区菊屋町,24,6.1,1,K,29.13,6000,6.1,6.1
ヴァン・イースト,地下鉄烏丸線,二条城前駅,17.0,京都府京都市上京区菊屋町,24,6.2,1,K,29.13,6000,6.2,6.2
ヴァン・イースト,地下鉄烏丸線,二条城前駅,17.0,京都府京都市上京区菊屋町,24,6.2,1,K,28.48,6000,6.2,6.2
ヴァン・イースト,地下鉄烏丸線,二条城前駅,17.0,京都府京都市上京区菊屋町,24,6.2,1,K,28.48,6000,6.2,6.2
地下鉄烏丸線 今出川駅 8階建 築44年,地下鉄烏丸線,今出川駅,20.0,京都府京都市上京区新白水丸町,44,9.7,2,LDK,55.03,9000,,23.28
地下鉄烏丸線 今出川駅 8階建 築44年,京阪鴨東線,今出川駅,20.0,京都府京都市上京区新白水丸町,44,10,2,LDK,55.03,9000,,24
地下鉄烏丸線 今出川駅 8階建 築44年,京阪鴨東線,今出川駅,20.0,京都府京都市上京区新白水丸町,44,11,3,LDK,62.62,9000,,26.4
イヌイ星の子ハイツ,京阪鴨東線,今出川駅,20.0,京都府京都市上京区新白水丸町,44,9.7,2,LDK,55.03,9000,,23.28
イヌイ星の子ハイツ,ＪＲ山陰本線,今出川駅,20.0,京都府京都市上京区新白水丸町,44,10,2,LDK,55.03,9000,,24
イヌイ星の子ハイツ,ＪＲ山陰本線,今出川駅,20.0,京都府京都市上京区新白水丸町,44,10.2,2,LDK,55.03,9000,,15.3
イヌイ星の子ハイツ,ＪＲ山陰本線,今出川駅,20.0,京都府京都市上京区新白水丸町,44,10.5,2,LDK,55.03,9000,,15.75
イヌイ星の子ハイツ,ＪＲ山陰本線,今出川駅,20.0,京都府京都市上京区新白水丸町,44,11,3,LDK,62.62,9000,,26.4
イヌイ星の子ハイツ,京福電鉄北野線,今出川駅,20.0,京都府京都市上京区新白水丸町,44,11.5,3,LDK,62.62,9000,,17.25
京阪鴨東線 神宮丸太町駅 5階建 築6年,地下鉄烏丸線,神宮丸太町駅,7.0,京都府京都市上京区宮垣町,6,13,1,LDK,43.17,8000,13,13
京阪鴨東線 神宮丸太町駅 5階建 築6年,地下鉄烏丸線,神宮丸太町駅,7.0,京都府京都市上京区宮垣町,6,13.5,1,LDK,44.3,8000,13.5,13.5
京阪鴨東線 神宮丸太町駅 5階建 築6年,地下鉄烏丸線,神宮丸太町駅,7.0,京都府京都市上京区宮垣町,6,13.7,1,LDK,46.07,8000,13.7,13.7
べラジオ西陣聚楽,京福電鉄北野線,二条駅,15.0,京都府京都市上京区百万遍町,10,6.55,1,K,30.86,9570,,7.5
べラジオ西陣聚楽,京福電鉄北野線,二条駅,15.0,京都府京都市上京区百万遍町,10,7.35,1,K,30.86,9570,,8.3
ＪＲ山陰本線 二条駅 7階建 築10年,京福電鉄北野線,二条駅,15.0,京都府京都市上京区百万遍町,10,6.55,1,K,30.86,9570,,7.5
ＪＲ山陰本線 二条駅 7階建 築10年,京福電鉄北野線,二条駅,15.0,京都府京都市上京区百万遍町,10,7.35,1,K,30.86,9570,,8.3
マンションティエラ,京福電鉄北野線,北野白梅町駅,17.0,京都府京都市上京区仲御霊町,29,5,1,K,24,3000,5,5
地下鉄烏丸線 今出川駅 3階建 築35年,京福電鉄北野線,今出川駅,15.0,京都府京都市上京区伊佐町,35,4,1,K,19,,,
地下鉄烏丸線 今出川駅 5階建 築40年,京福電鉄北野線,丸太町駅,12.0,京都府京都市上京区藪之内町,40,3.8,1,K,17.5,6000,,
地下鉄烏丸線 今出川駅 5階建 築40年,京福電鉄北野線,丸太町駅,12.0,京都府京都市上京区藪之内町,40,3.8,1,K,17.06,6000,,
京福電鉄北野線 北野白梅町駅 5階建 築39年,京福電鉄北野線,北野白梅町駅,7.0,京都府京都市上京区東竪町,39,3.2,1,K,19.78,3000,,
京福電鉄北野線 北野白梅町駅 5階建 築39年,京福電鉄北野線,北野白梅町駅,7.0,京都府京都市上京区東竪町,39,3.5,1,R,17,3000,,
京福電鉄北野線 北野白梅町駅 5階建 築39年,ＪＲ山陰本線,北野白梅町駅,7.0,京都府京都市上京区東竪町,39,3.5,1,R,17.84,3000,,
京福電鉄北野線 北野白梅町駅 5階建 築39年,ＪＲ山陰本線,北野白梅町駅,7.0,京都府京都市上京区東竪町,39,3.5,1,K,18,3000,,
京福電鉄北野線 北野白梅町駅 5階建 築39年,地下鉄東西線,北野白梅町駅,7.0,京都府京都市上京区東竪町,39,4,2,K,30,5500,,
京福電鉄北野線 北野白梅町駅 6階建 築34年,ＪＲ山陰本線,北野白梅町駅,15.0,京都府京都市上京区笹屋４,34,3.3,1,K,19,4500,,
京福電鉄北野線 北野白梅町駅 6階建 築34年,地下鉄東西線,北野白梅町駅,15.0,京都府京都市上京区笹屋４,34,3.6,1,K,19.05,4500,,
アークリード京都千本,地下鉄東西線,北野白梅町駅,17.0,京都府京都市上京区泰童町,13,5.7,1,K,22.1,6000,,
アークリード京都千本,地下鉄東西線,北野白梅町駅,17.0,京都府京都市上京区泰童町,13,5.8,1,K,21.6,6000,,
アークリード京都千本,地下鉄東西線,北野白梅町駅,17.0,京都府京都市上京区泰童町,13,5.8,1,K,22.1,6000,,
ハイツユルギ,地下鉄東西線,二条駅,11.0,京都府京都市上京区主税町,40,3.1,1,K,17.81,4000,,
ハイツユルギ,地下鉄東西線,二条駅,11.0,京都府京都市上京区主税町,40,3.1,1,K,17.81,4000,,
地下鉄東西線 二条駅 4階建 築40年,地下鉄東西線,二条駅,10.0,京都府京都市上京区主税町,40,3.1,1,K,17.81,4000,,
ＪＲ山陰本線 二条駅 地下1地上11階建 築28年,地下鉄東西線,二条駅,5.0,京都府京都市上京区聚楽町,28,15.5,2,LDK,73.23,,15.5,31
コーポ青山,地下鉄東西線,二条駅,9.0,京都府京都市上京区聚楽町,46,3.5,1,K,19,,,4
コーポ青山,地下鉄東西線,二条駅,9.0,京都府京都市上京区聚楽町,46,3.5,1,K,19,,,4
コーポ青山,地下鉄烏丸線,二条駅,9.0,京都府京都市上京区聚楽町,46,3.5,1,K,17.82,,,4
コーポ青山,地下鉄烏丸線,二条駅,9.0,京都府京都市上京区聚楽町,46,3.5,1,K,17.82,,,4
コーポ青山,地下鉄烏丸線,二条駅,9.0,京都府京都市上京区聚楽町,46,3.7,1,K,20.6,,,4
地下鉄東西線 二条駅 4階建 築45年,地下鉄烏丸線,二条駅,8.0,京都府京都市上京区聚楽町,45,3.5,1,K,19,,,4
地下鉄東西線 二条駅 4階建 築45年,地下鉄烏丸線,二条駅,8.0,京都府京都市上京区聚楽町,45,3.5,1,K,19,,,4
地下鉄東西線 二条駅 4階建 築45年,地下鉄烏丸線,二条駅,8.0,京都府京都市上京区聚楽町,45,3.5,1,K,17.82,,,4
地下鉄東西線 二条駅 4階建 築45年,地下鉄烏丸線,二条駅,8.0,京都府京都市上京区聚楽町,45,3.5,1,K,17.82,,,4
地下鉄東西線 二条駅 4階建 築45年,京福電鉄北野線,二条駅,8.0,京都府京都市上京区聚楽町,45,3.7,1,K,19,,,4
ヴィンテージ日比野,京福電鉄北野線,鞍馬口駅,14.0,京都府京都市上京区西若宮北半町,38,3,1,R,23.4,4000,,5
ヴィンテージ日比野,京福電鉄北野線,鞍馬口駅,14.0,京都府京都市上京区西若宮北半町,38,3,1,K,21.06,4000,,
ヴィンテージ日比野,京福電鉄北野線,鞍馬口駅,14.0,京都府京都市上京区西若宮北半町,38,3.2,1,K,26.4,4000,,
ヴィンテージ日比野,京福電鉄北野線,鞍馬口駅,14.0,京都府京都市上京区西若宮北半町,38,3.2,1,K,26.4,4000,,
ヴィンテージ日比野,地下鉄烏丸線,鞍馬口駅,14.0,京都府京都市上京区西若宮北半町,38,3.2,1,R,23.4,4000,,
ヴィンテージ日比野,地下鉄烏丸線,鞍馬口駅,14.0,京都府京都市上京区西若宮北半町,38,3.2,1,R,23.4,4000,,
ヴィンテージ日比野,地下鉄烏丸線,鞍馬口駅,14.0,京都府京都市上京区西若宮北半町,38,3.2,1,K,22.2,4000,,
地下鉄烏丸線 今出川駅 4階建 築35年,地下鉄烏丸線,北野白梅町駅,17.0,京都府京都市上京区桐木町,35,2.5,1,K,18.72,5600,,3
地下鉄烏丸線 今出川駅 4階建 築35年,地下鉄烏丸線,北野白梅町駅,17.0,京都府京都市上京区桐木町,35,3.5,1,R,18.82,5000,,
地下鉄烏丸線 今出川駅 4階建 築35年,地下鉄烏丸線,北野白梅町駅,17.0,京都府京都市上京区桐木町,35,3.5,1,K,16.9,5600,5,
地下鉄烏丸線 今出川駅 4階建 築35年,地下鉄烏丸線,北野白梅町駅,17.0,京都府京都市上京区桐木町,35,3.8,1,K,19.6,5000,,
地下鉄烏丸線 今出川駅 4階建 築35年,地下鉄烏丸線,北野白梅町駅,17.0,京都府京都市上京区桐木町,35,5.3,1,K,19.6,5000,3,5.3
ＤＥＴＯＭ－１西陣３,地下鉄烏丸線,,,京都府京都市上京区桐木町,35,2.5,1,R,18.82,5600,,3
ＤＥＴＯＭ－１西陣３,ＪＲ山陰本線,,,京都府京都市上京区桐木町,35,3.5,1,K,18.02,,,
ＤＥＴＯＭ－１西陣３,ＪＲ山陰本線,,,京都府京都市上京区桐木町,35,3.5,1,K,21,5000,,
ＤＥＴＯＭ－１西陣３,ＪＲ山陰本線,,,京都府京都市上京区桐木町,35,3.5,1,K,16.9,5600,5,
ＤＥＴＯＭ－１西陣３,地下鉄東西線,,,京都府京都市上京区桐木町,35,3.8,1,K,19.6,5000,,
ＤＥＴＯＭ－１西陣３,京福電鉄北野線,,,京都府京都市上京区桐木町,35,3.8,1,K,19.6,5000,,5
ＤＥＴＯＭ－１西陣３,京福電鉄北野線,,,京都府京都市上京区桐木町,35,5.3,1,K,19.6,5000,3,5.3
地下鉄烏丸線 今出川駅 4階建 築31年,京福電鉄北野線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4,1,R,26,5500,4,4
地下鉄烏丸線 今出川駅 4階建 築31年,地下鉄東西線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4,1,R,26,5500,4,4
地下鉄烏丸線 今出川駅 4階建 築31年,京阪鴨東線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4.3,1,R,26,5500,4.3,4.3
地下鉄烏丸線 今出川駅 4階建 築31年,京阪鴨東線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4.3,1,R,25,5500,4.3,4.3
地下鉄烏丸線 今出川駅 4階建 築31年,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4.3,1,K,25,5500,4.3,4.3
地下鉄烏丸線 今出川駅 4階建 築31年,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4.4,1,R,26,5500,4.4,4.4
地下鉄烏丸線 今出川駅 4階建 築31年,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4.4,1,R,26,5500,4.4,4.4
地下鉄烏丸線 今出川駅 4階建 築31年,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4.4,1,R,26,5500,4.4,4.4
地下鉄烏丸線 今出川駅 4階建 築31年,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4.4,1,R,26,5500,4.4,4.4
コーポ青山,地下鉄烏丸線,二条駅,8.0,京都府京都市上京区竹屋町,46,3.5,1,K,20.86,,,4
コーポ青山,地下鉄烏丸線,二条駅,8.0,京都府京都市上京区竹屋町,46,3.5,1,K,20.86,,,4
コーポ青山,地下鉄烏丸線,二条駅,8.0,京都府京都市上京区竹屋町,46,3.7,1,K,20.86,,,4
地下鉄東西線 二条駅 3階建 築15年,地下鉄烏丸線,二条駅,20.0,京都府京都市上京区坤高町,15,6.3,1,K,28.46,3600,4,9.45
京福電鉄北野線 北野白梅町駅 4階建 築39年,地下鉄烏丸線,北野白梅町駅,19.0,京都府京都市上京区南新在家町,39,4.5,1,K,18.14,,,
京福電鉄北野線 北野白梅町駅 4階建 築39年,地下鉄烏丸線,北野白梅町駅,19.0,京都府京都市上京区南新在家町,39,4.5,1,K,18.14,,,
京福電鉄北野線 北野白梅町駅 4階建 築39年,地下鉄烏丸線,北野白梅町駅,19.0,京都府京都市上京区南新在家町,39,4.6,1,K,18.14,,,
ＤＥＴＯＭ－１西陣聚楽,地下鉄烏丸線,二条城前駅,15.0,京都府京都市上京区清元町,36,5.4,1,K,20.2,5000,3,5.4
京阪鴨東線 出町柳駅 7階建 築6年,地下鉄烏丸線,出町柳駅,4.0,京都府京都市上京区青龍町,6,7.8,1,R,19.61,6000,,
Coto Glance鴨川別邸,地下鉄烏丸線,出町柳駅,3.0,京都府京都市上京区青龍町,6,7.8,1,R,19.61,6000,,
トラスティ２１,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4,1,R,26,5500,4,4
トラスティ２１,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4,1,R,26,5500,4,4
トラスティ２１,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4.3,1,R,25,5500,4.3,4.3
トラスティ２１,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4.3,1,R,25,5500,4.3,4.3
トラスティ２１,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4.3,1,R,25,5500,,4.3
トラスティ２１,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4.4,1,R,25,5500,4.4,4.4
トラスティ２１,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4.4,1,R,25,5500,4.4,4.4
トラスティ２１,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4.4,1,R,25,5500,4.4,4.4
トラスティ２１,地下鉄烏丸線,今出川駅,17.0,京都府京都市上京区伊佐町,31,4.4,1,R,25,5500,4.4,4.4
第11長栄シャトー泉,京福電鉄北野線,今出川駅,5.0,京都府京都市上京区上立売町,41,3.5,1,K,17,3000,,
第11長栄シャトー泉,京福電鉄北野線,今出川駅,5.0,京都府京都市上京区上立売町,41,3.6,1,K,17.83,3000,,
第11長栄シャトー泉,京福電鉄北野線,今出川駅,5.0,京都府京都市上京区上立売町,41,3.6,1,R,17,3000,,
第11長栄シャトー泉,京福電鉄北野線,今出川駅,5.0,京都府京都市上京区上立売町,41,3.7,1,K,21,3000,,
第11長栄シャトー泉,京福電鉄北野線,今出川駅,5.0,京都府京都市上京区上立売町,41,3.7,1,R,17.82,3000,,
地下鉄烏丸線 今出川駅 3階建 築41年,京福電鉄北野線,今出川駅,5.0,京都府京都市上京区上立売町,41,3.5,1,K,17,3000,,
地下鉄烏丸線 今出川駅 3階建 築41年,京福電鉄北野線,今出川駅,5.0,京都府京都市上京区上立売町,41,3.6,1,K,17.5,3000,,
地下鉄烏丸線 今出川駅 3階建 築41年,京福電鉄北野線,今出川駅,5.0,京都府京都市上京区上立売町,41,3.6,1,R,17.82,3000,,
地下鉄烏丸線 今出川駅 3階建 築41年,京福電鉄北野線,今出川駅,5.0,京都府京都市上京区上立売町,41,3.7,1,K,17.8,3000,,
ＫＴマンション,京福電鉄北野線,今出川駅,1.0,京都府京都市上京区岡松町,40,3.9,1,K,15.68,4500,,5
ＫＴマンション,京福電鉄北野線,今出川駅,1.0,京都府京都市上京区岡松町,40,3.9,1,K,15.68,4500,,
ＫＴマンション,京福電鉄北野線,今出川駅,1.0,京都府京都市上京区岡松町,40,3.9,1,R,15.18,4500,,5
地下鉄烏丸線 今出川駅 3階建 築40年,京福電鉄北野線,今出川駅,1.0,京都府京都市上京区岡松町,40,3.9,1,R,15.68,4500,,5
地下鉄烏丸線 今出川駅 3階建 築40年,京福電鉄北野線,今出川駅,1.0,京都府京都市上京区岡松町,40,3.9,1,K,15.68,4500,,5
地下鉄烏丸線 今出川駅 3階建 築40年,京福電鉄北野線,今出川駅,1.0,京都府京都市上京区岡松町,40,3.9,1,K,15.18,4500,,5
シティーハイツ西陣,京福電鉄北野線,北野白梅町駅,16.0,京都府京都市上京区西五辻東町,43,4.5,1,K,19.5,8000,5,5
シティーハイツ西陣,京福電鉄北野線,北野白梅町駅,16.0,京都府京都市上京区西五辻東町,43,4.6,1,K,19.5,8000,5,5
地下鉄烏丸線 今出川駅 3階建 築37年,京福電鉄北野線,北野白梅町駅,15.0,京都府京都市上京区東西俵屋町,37,4,1,K,24.21,4000,,
地下鉄烏丸線 今出川駅 3階建 築37年,京福電鉄北野線,北野白梅町駅,15.0,京都府京都市上京区東西俵屋町,37,4.3,1,K,21.85,4000,,
フォーブル末広,京福電鉄北野線,北野白梅町駅,16.0,京都府京都市上京区末広町,36,3.3,1,K,22.41,3000,3.3,
フォーブル末広,京福電鉄北野線,北野白梅町駅,16.0,京都府京都市上京区末広町,36,3.3,1,K,22.41,3000,3.3,
フォーブル末広,京福電鉄北野線,北野白梅町駅,16.0,京都府京都市上京区末広町,36,3.3,1,K,22.41,3000,3.3,
デトムワン西陣II,京福電鉄北野線,北野白梅町駅,18.0,京都府京都市上京区姥ケ北町,35,3.3,1,K,18.58,5000,,
デトムワン西陣II,京福電鉄北野線,北野白梅町駅,18.0,京都府京都市上京区姥ケ北町,35,3.9,1,K,21.15,3000,,
